user screen name,att,RT?
slsw49,['realDonaldTrump'],tweet
juanmapregunta,['c4jimenez'],retweet
Fernand20365158,"['pllamaso', 'revistaproceso']",retweet
revclower,[],tweet
gomez_manchola,['RafaNietoLoaiza'],retweet
trevino_mini,"['VicenteFoxQue', 'eleconomista']",tweet
Claudioqls,['hanalfabeto'],retweet
RJjr_234,['LastStand2019'],retweet
Moses091115,['grantstern'],tweet
Thaliiaaaaa_,['daniela_florezz'],retweet
SiddonsDan,"['thomesinc', 'SenTedCruz', 'Senat']",retweet
DelauderJandy,['SenTedCruz'],tweet
debcfair,['grantstern'],tweet
LabelMEaKiller,['_pachecoJA'],retweet
CR7DR,['HassNassar'],retweet
SezSullivan,['MZHemingway'],tweet
JACURIEL86,"['monerorape', 'Milenio']",retweet
IngridLares,['ElyangelicaNews'],retweet
JosuOlvera4,"['monerorape', 'Milenio']",tweet
MadisonKorelko,['HOMEBOY187_'],retweet
Rooster64195131,"['RepAdamSchiff', 'SpeakerPelosi']",tweet
zaynecarrillo,['HOMEBOY187_'],retweet
yumepeso,['chapo_umr'],tweet
Robinsheridan61,['realDonaldTrFan'],retweet
AfroMangical,['realDonaldTrFan'],retweet
KatyinIndy,['tedcruz'],tweet
CWLangford,['adamcbest'],retweet
abc7newsbayarea,[],tweet
MELVINCj7mrb,['RodStryker'],retweet
gdlcolorado,['GoogleNews'],tweet
mikecrooks,['tedcruz'],retweet
Concepc19987521,"['monerorape', 'Milenio']",retweet
azusacov,['tedcruz'],tweet
AGCaseasyas123,['jaketapper'],tweet
MARTIN96719584,['eldiariodedross'],retweet
JimReinhardt6,['JJohnsonLaw'],retweet
AwolJayWall,[],tweet
JaviviELC,[],tweet
ecuador_real,['AquilesKColea'],tweet
EvelynRGold,['tedcruz'],tweet
BobRook8,"['edjunkiecom', 'amvetsupport', 'BobRook8']",tweet
jon_doriansr,['Twigsdom'],retweet
ofpeopl,['in_pubs'],retweet
buyuk_thafer,[],tweet
__Sheik_,[],tweet
RevKeithBritt,"['ImabitcSumtimes', 'SenTedCruz']",retweet
mcjaxon2,"['DjLots3', 'Se']",retweet
luciw77,['tedcruz'],tweet
VonHeyden,"['welt', '']",tweet
SiddonsDan,"['wvufanagent99a', 'SenTedCruz']",tweet
saysmarco00,[],tweet
Novoita4,['AP_Noticias'],retweet
jorgefutbol88,['pirecao_99'],retweet
RichGas8,['DrMarkGreen4TN'],retweet
PiTara33,['adamcbest'],retweet
JanetDa40222513,['pebbles9010'],retweet
karen_vitalp,"['monerorape', 'Milenio']",retweet
cerero_marcos,['eldiariodedross'],retweet
lalojaimes_19,['HOMEBOY187_'],retweet
Moses091115,"['TheDemCoalition', 'DonaldJTrumpJr']",tweet
FlynnJoycemarie,"['SenTedCruz', 'CBSPolitics']",retweet
aristoteles67,"['monerorape', 'Milenio']",retweet
Jimena_gh,['ExpansionMx'],retweet
_YC07,['MattHennessey'],tweet
victoriadavilar,['rgomezjunco'],retweet
MassareDonna,['realDailyWire'],retweet
Giselley_27,['HOMEBOY187_'],retweet
Kiljoywasntbeer,['charliekirk11'],retweet
expresionsonor1,[],tweet
Paco11046779,"['monerorape', 'Milenio']",retweet
ResistMonsters,['grantstern'],tweet
paularitchie3,['SenTedCruz'],retweet
magdalena_snell,['AOCpress'],retweet
CaraotaDigital,[],tweet
KrispEventPhoto,['TheSharpEdge1'],retweet
bachini_james,['tedcruz'],tweet
ybabblloo,['alanfeuer'],tweet
silvisrivera,['RafaNietoLoaiza'],retweet
LOYALtoTRUMP,"['SwampysGhost', 'POTUS']",tweet
Greg_Messick,"['DjLots3', 'Se']",retweet
ruby58293,"['Libphobic', 'SenTedCruz']",retweet
fgarciag,['lopezdoriga'],tweet
thisisnothend,['EdKrassen'],tweet
bcsalvador,['thedailymoth'],retweet
bachini_james,"['SenTedCruz', 'CBSPolitics']",retweet
illtownny,[],tweet
StephanieFowers,['realDailyWire'],retweet
WRadioColombia,[],tweet
Rogelio90391997,"['yustedqueopina', 'FelipeCalderon']",retweet
Gummshrimp,['tedcruz'],tweet
aurelio02,[],tweet
Pbzon,['liliilvolitacn1'],retweet
Kat_down_up,"['monerorape', 'Milenio']",retweet
pqpolitics,[],tweet
nncattan,[],tweet
ESpence00496851,"['joncoopertweets', 'DonaldJTrumpJr']",tweet
HiloDirecto,['HiloDirecto'],tweet
sam300527,"['monerorape', 'Milenio']",retweet
Itsdhaynes,['RollingStone'],retweet
LABOUR4ALL,['LABOUR4ALL'],retweet
RIHA26615817,"['azucenau', 'lopezobrador_']",retweet
swedishchief1,"['Barracuda_Bella', 'SenTedCruz', 'SenateGOP']",retweet
ChrisMLoveless,['KOAAAndyKoen'],tweet
CandaceTX,['voxdotcom'],tweet
ajulio39,['HassNassar'],retweet
tamijobrown,['grantstern'],tweet
PaxHart,['tedcruz'],retweet
joshua1413,"['ImabitcSumtimes', 'SenTedCruz']",retweet
Kenneedsgrace,[],tweet
puroclinton,['AnonymissNegra'],retweet
hextorinn,['_pachecoJA'],retweet
hish1520,[],tweet
_jasonsosa96,['SenTedCruz'],retweet
Airbornex82nd,"['Boyd_2650', 'SenTedCruz']",retweet
gdlcolorado,['GoogleNews'],tweet
MAMIVERSE,[],tweet
pepeylolaa,['jjaviervazquez'],tweet
sblngr,['HOMEBOY187_'],retweet
DavidMlz_,['ActualidadRT'],retweet
mercurybeatz,['HOMEBOY187_'],retweet
_jasonsosa96,"['4everNeverTrump', 'SenTedCruz']",tweet
Helovedmefirst,['TheSharpEdge1'],retweet
villaverjerre,[],tweet
neoprog73,"['monerorape', 'Milenio']",retweet
pattymalek,['PressSec'],retweet
torreon,[],tweet
Surfermom77,"['LNW4Trump', 'SenTedCruz', 'SenateGOP', 'POTUS']",retweet
ak2webd3,['MattHennessey'],tweet
LABOUR4ALL,[],tweet
amneyvisualz,['HOMEBOY187_'],retweet
casillaspower,"['monerorape', 'Milenio']",retweet
DeeLuv325,['funder'],tweet
FidelArsenal,['charliekirk11'],retweet
AlbertoAmezcu15,"['monerorape', 'Milenio']",retweet
elfuanjo,[],tweet
yay_lissa,['SoMexicans'],retweet
SiddonsDan,"['thomesinc', 'tedcruz']",tweet
Anafelix210,['mtruzmanp'],retweet
ogruibar,"['monerorape', 'Milenio']",retweet
crylie_jenner,['actoravan'],retweet
AlegreUlises,['fisgonmonero'],retweet
PaulaLanier54,['RepStevenSmith'],retweet
LuisAlfonsoAlt1,"['jhoanreng', 'dcabellor', 'OctubreRojo2012']",retweet
800Noticias,[],tweet
billijack17,"['monerorape', 'Milenio']",retweet
loryvenus,['OIZuluaga'],retweet
MohMar10,['OIZuluaga'],retweet
PantherEyez7,"['', 'king']",tweet
mikegwizz,"['SenTedCruz', 'dail']",retweet
mairelyurias,['HOMEBOY187_'],retweet
ConscienceCit,"['LovToRideMyTrek', 'gatewaypundit']",retweet
harley2516,['AntiTelevisaMx'],tweet
gdlcolorado,['GoogleNews'],tweet
fernandaleonm,['tirsoamante'],retweet
yourFLfriend,['adamcbest'],retweet
Rams_are_home,['charliekirk11'],retweet
Jenn198523,"['Barracuda_Bella', 'SenTedCruz', 'SenateGOP']",retweet
MiguelNLaOdisea,"['monerorape', 'Milenio']",retweet
TheBaseIsBack,['FairyQ15'],tweet
Carl0s_Mart1,[],tweet
enzo_martinez21,['HOMEBOY187_'],retweet
GohenM,"['SenTedCruz', 'BreitbartTexas']",tweet
manuduvudu,['ActualidadRT'],retweet
mike693169,['POTUS'],tweet
BigJ_Quant,"['jordanfish', 'Free_Ross']",retweet
KaryCopado,['fisgonmonero'],retweet
jayrussell6969,['tedcruz'],tweet
DoloresYV,['ElyangelicaNews'],retweet
gdlcolorado,['GoogleNews'],tweet
VisibleSocSci,['Slate'],retweet
DieterGucht,['VTMNIEUWS'],retweet
paulinatrillo_,['daniela_florezz'],retweet
Curt0071,['washingtonpost'],tweet
Jawnos23,['HOMEBOY187_'],retweet
planetmars46,"['Libphobic', 'SenTedCruz']",retweet
jessieheels,['realDonaldTrFan'],retweet
Arinistefalo4,['AristeguiOnline'],retweet
saltycomment,['EdKrassen'],tweet
Carlosmperalta,['elpais_america'],retweet
notraqueldanso,['tragicalena'],retweet
MARGARITOMX,['NachoRgz'],retweet
deVOLS98,['debraraes'],retweet
TrumpLaney,['Landslide1973'],retweet
Kreamyyyy,['HOMEBOY187_'],retweet
OklasotaGal,['bjcreigh'],retweet
Chris_A10_USA,"['gbroh10', 'senatemajldr', 'SenateGOP', 'S']",tweet
expresionsonor1,[],tweet
NotiAcapulco,[],tweet
amanda_janelle_,['HOMEBOY187_'],retweet
analisa_nicole,['adamcbest'],retweet
latarahumara201,['elgatopolitico_'],retweet
andreabandz,['HOMEBOY187_'],retweet
octavojinete,"['monerorape', 'Milenio']",retweet
SiddonsDan,['CB618444'],retweet
ATX_PATRIOT,"['ROCKONOHIO', 'buzzman888', 'tedcruz', 'realDonaldTrump']",retweet
gdlcolorado,[],tweet
_ckamara,['HOMEBOY187_'],retweet
SteelToeTruth,"['joncoopertweets', 'DonaldJTrumpJr']",tweet
SwiftlyTy,['_pachecoJA'],retweet
bginapi,['tedcruz'],tweet
cronicarojatam,[],tweet
texan2you,"['SenTedCruz', 'dail']",retweet
diannemitchell,"['SebGorka', 'SaraCarterDC', 'tedcruz', 'IngrahamAngle']",tweet
_herreraC96,['HOMEBOY187_'],retweet
fotophilNC,['PressSec'],retweet
JaneKurtyna,[],tweet
AngelleMarc1029,[],tweet
JerryBluhm,"['DjLots3', 'Se']",retweet
Breadsacker,['tedcruz'],tweet
osama090703,['OIZuluaga'],retweet
Marieliitha,['Milenio'],retweet
lilmannyP,['_pachecoJA'],retweet
brenoc4114,['DrMarkGreen4TN'],retweet
App1316,"['SenTedCruz', 'BreitbartTexas']",tweet
patymartinezm,['gcolladov610'],tweet
calder_price,['realDonaldTrump'],tweet
angelvillalobof,['AnonymissNegra'],retweet
arista_edu,['ABC'],retweet
ErdenebaatarG,['abc7chicago'],tweet
LiarDogK_9,['cocando'],retweet
jenmade58,['TimOBrien'],retweet
CeibaDigital_,[],tweet
NadiaBegm,['EdKrassen'],tweet
PabloZta,['nellssortizz'],tweet
williquis,['HassNassar'],retweet
Ale_Mitt,[],tweet
MariaMcabrera6,['bjcreigh'],retweet
SafetyPinDaily,[],tweet
ulises_galvan,['monerorape'],retweet
orianavaleci,['elcitizen'],retweet
brusktaf,"['cakir_rusen', 'Medyascopetv']",tweet
thatsjustsydney,['HOMEBOY187_'],retweet
ElSastrin,[],tweet
rolancastillo,[],tweet
AlaynaDuh,"['joella34', 'Conlabrisa', 'JAAVRGSJ']",tweet
christiabi,[],tweet
McConnell_B,['HOMEBOY187_'],retweet
EvelinPlacidoAl,"['francot56', 'lopezobrador_']",retweet
Slapstick159,"['SenTedCruz', 'CBSPolitics']",retweet
JTriticale,['SenTedCruz'],retweet
CarlosMaritato,['mtruzmanp'],retweet
MaurerPatty,['ScottAnthonyUSA'],retweet
latarahumara201,"['monerorape', 'Milenio']",retweet
princesslawler,['in_pubs'],retweet
emeddleton,['tedcruz'],tweet
fourallseasons,['SenTedCruz'],retweet
SlawsonKari,['DGPurser'],retweet
TheMartyrSpeaks,"['jordanfish', 'Free_Ross']",retweet
dialogosdiario,[],tweet
LucasisJesus,['HOMEBOY187_'],retweet
Janel96302589,['FairyQ15'],retweet
Chaponecto,['Rozayrr_'],tweet
Allwaysrite55,['bennyjohnson'],retweet
DonGThaGenius,['JulioVaqueiro'],retweet
rac80,['johncardillo'],tweet
mhwHaNachanman,"['chapo_umr', 'papo_mhx']",tweet
yesinoemen,['GustOlmos'],retweet
SteveOmn81,"['wvufanagent99a', 'SenTedCruz']",tweet
feroza2,['OIZuluaga'],retweet
TheFelixNYC_,['tedcruz'],tweet
TomasAnax,['hanalfabeto'],retweet
ryanb884,['HOMEBOY187_'],retweet
joseelizalde_,['HassNassar'],retweet
bernest48,['SenTedCruz'],retweet
Seven_EJ,"['monerorape', 'Milenio']",retweet
___samthegreat,['PaisaTweets_'],retweet
skin_basher,"['monerorape', 'Milenio']",retweet
jazyfizzle503,['daniela_florezz'],retweet
pirruherdez,[],tweet
Soooieeet,"['PressSec', 'realDonaldTrump']",tweet
ArtesDocs,['fisgonmonero'],retweet
LaSintesisMx,[],tweet
WRadioColombia,[],tweet
Heisman286,['thehill'],retweet
fgarciag,['lopezdoriga'],tweet
AlthouseClayton,['PressSec'],retweet
gretamoney98,['SenTedCruz'],retweet
CGUzman365,"['Miriam_Junne', 'FelipeC']",retweet
DawneWi08061889,['SandraTXAS'],tweet
ldyhokage,['_pachecoJA'],retweet
MizzieRoberts,['charliekirk11'],retweet
solomertanati,['_brandoc'],retweet
MissNetteBaby,['HOMEBOY187_'],retweet
TelemundoLbk,[],tweet
Chaponecto,['Indultotheking'],tweet
CateyeMinty,['funder'],tweet
JakeLaTurner,['tedcruz'],tweet
Marife_Torres,['ElyangelicaNews'],retweet
lupus_supremus,['realDonaldTrFan'],retweet
MarioCastellans,"['monerorape', 'Milenio']",retweet
tiaguzmanr,"['RuidoEnLaRed', 'lopezobrador_']",retweet
eo_weber,"['SenTedCruz', 'BreitbartTexas']",tweet
Dawn_DeMore1,"['DjLots3', 'Se']",retweet
UnmaskedAmeric1,['tedcruz'],tweet
conchbar17,['ScottAnthonyUSA'],retweet
Rorschach_AbNb,[],tweet
molliesunshine1,['EdKrassen'],tweet
JimmydaaGoblin,['Milenio'],retweet
Cravanicus,['realDonaldTrFan'],retweet
karool_gtz,[],tweet
EllenMBall99,['in_pubs'],retweet
TheLaughMakers,[],tweet
LeCHuGo,"['monerorape', 'Milenio']",retweet
tazmac55,['RodStryker'],retweet
AcostaMoni,['WRadioColombia'],retweet
beny042003,"['monerorape', 'Milenio']",retweet
benava78,"['TalbertSwan', 'AWorldOutOfMind', 'IlhanMN']",tweet
zthales1,['neryzord_1909'],retweet
southofyou,['995WRNO'],tweet
twitta29012,['alanfeuer'],tweet
PadiernaCelis,"['monerorape', 'Milenio']",retweet
HiloDirecto,['HiloDirecto'],tweet
mcarver58,['PressSec'],retweet
Vampiroperver,['AntiTelevisaMx'],tweet
_AriJimenez,['NachoRgz'],retweet
WGNMorningNews,[],tweet
victoriadavilar,"['monerorape', 'Milenio']",retweet
ChristinaCRob,"['steph93065', 'alteregohalifax', 'realDonaldTrump']",tweet
LongJunebug793,['Landslide1973'],retweet
JJohnsonLaw,[],tweet
johncuervo,['HassNassar'],retweet
brenoc4114,"['RepMarkGreen', 'SenTedCruz']",tweet
AlmanzarMedia,[],tweet
txexss,['realDonaldTrump'],tweet
SiddonsDan,"['DjLots3', 'Se']",retweet
BrookinsDuane,['DGPurser'],retweet
RichGas8,['SenTedCruz'],retweet
TheFlavvyNigga,['PrettyAssTinaT'],retweet
HollaFromDixie,['adamcbest'],retweet
Mhdude1Mhdude1,[],tweet
twitta29012,['alanfeuer'],tweet
alexiron02,"['monerorape', 'Milenio']",retweet
galaxymanchild,"['aedison', 'feraljokes', 'jackallisonLOL']",tweet
Wingzblessed,['PantherEyez7'],retweet
ValTheeGal,['MsAvaArmstrong'],tweet
Sheyrisu,['AnonymissNegra'],retweet
Kristine107,['SenTedCruz'],retweet
samiajose,['Milenio'],retweet
Ervincito,['ActualidadRT'],retweet
Elerocio,['ActualidadRT'],retweet
ijustfixedmyha1,['grantstern'],tweet
grumblecore,['CraigRozniecki'],retweet
Jenn198523,"['ImabitcSumtimes', 'SenTedCruz']",retweet
sofiegeorge,['gspatton007'],retweet
alexiaa_minaj,['KarlousM'],retweet
Jennyastello,['tedcruz'],tweet
MikeBeauvais,[],tweet
Jhoana1979,['ElyangelicaNews'],retweet
h_vulgaris,['pamperdprinc3ss'],retweet
jchambers1535,['TheJusticeDept'],retweet
gloriamallarino,"['juane_ue', 'JEP_Colombia']",retweet
soybean52,['YouTube'],tweet
vote_trump1688,"['SenTedCruz', 'BreitbartTexas']",tweet
peaceitzel,['PaisaTweets_'],retweet
VctorManuelFli2,['NTelevisa_com'],tweet
delizondo1210,['PaisaTweets_'],retweet
Twistedankle3,['grantstern'],tweet
MargeryRich,"['DananaMama', 'nytimes']",retweet
Aureliansage,[],tweet
yray1,['tedcruz'],tweet
Wm_McKenna,['TimOBrien'],retweet
danzarina19,['noticias24'],retweet
albininthepark,['OtroMundoMD'],retweet
BlackMmba,"['monerorape', 'Milenio']",retweet
ItsMeAgainStill,['THEHermanCain'],tweet
RocioAdrianaTv,['charoguerra'],retweet
Fernand20365158,['revistaproceso'],tweet
ElGueroGuti_,['HOMEBOY187_'],retweet
luisnavarronews,[],tweet
lostelementgems,['bjcreigh'],retweet
veracruz2003,"['monerorape', 'Milenio']",retweet
geer_vg,['ActualidadRT'],retweet
laviees92711568,['GustOlmos'],retweet
WRadioColombia,[],tweet
Audrey57659038,"['lilibellmia', 'realDonaldTrump']",retweet
KaryCopado,"['monerorape', 'Milenio']",retweet
MRFISHEAD,['tedcruz'],tweet
Shadows42195773,['eeynouf'],retweet
brandongar,['HOMEBOY187_'],retweet
Glexdaddy,['JacobEccleston'],retweet
chekomusica,[],tweet
armtocu,['ActualidadRT'],retweet
DianeKovacs,['bjcreigh'],retweet
truthseekerd,['SenTedCruz'],retweet
siel16,['ActualidadRT'],retweet
abuelacaramelo,[],tweet
jaejohnson123,[],tweet
alfsanchez,[],tweet
Argentinaadelan,['hanalfabeto'],retweet
GoddeauKa,['EdKrassen'],tweet
JL_Jr,['callodehacha'],retweet
alfredhays,['realDonaldTrFan'],retweet
anitasayavedra1,[],tweet
KinkerMichards,"['wvufanagent99a', 'SenTedCruz']",tweet
Mick_oliv,['HOMEBOY187_'],retweet
ramiro_escot,['PaisaTweets_'],retweet
RedinVa2,"['whorton_clay', 'tedcruz']",tweet
TerryLynnWhite2,['SenTedCruz'],retweet
brenoc4114,['SenTedCruz'],retweet
GloriaProphet,['SenTedCruz'],retweet
HNajera16,['daniela_florezz'],retweet
RiliNews,[],tweet
jay_macd88,['adamcbest'],retweet
austin_dill12,['thehill'],retweet
ijustfixedmyha1,['grantstern'],tweet
Angel94LV,['rgomezjunco'],retweet
norma102410,[],tweet
GermanAndres101,[],tweet
millspaints,[],tweet
sgtilltwtr,[],tweet
heavenm_,"['prettygurllkate', '6ix9ine']",retweet
CaraotaDigital,[],tweet
claudiapmonroyg,['elcitizen'],retweet
letibonitaovsky,['NachoRgz'],retweet
everian777,['ActualidadRT'],retweet
CandyGirlCLW,['beer_parade'],tweet
crypticgames,['realDailyWire'],retweet
gdlcolorado,['GoogleNews'],tweet
Hayden_Baldauf,['Acosta'],tweet
FoolintheMask,"['jordanfish', 'Free_Ross']",retweet
VarelaAda,"['monerorape', 'Milenio']",retweet
Ckot89Cheryl,['Elkklr'],retweet
nypost,[],tweet
HBHPatriot1,['charliekirk11'],retweet
BobZygmont,"['SenTedCruz', 'CBSPolitics']",retweet
alborosas,"['monerorape', 'Milenio']",retweet
gilzan777,"['CiroGomezL', 'EPN']",retweet
Jennifermonckt2,['EdKrassen'],tweet
murphstix,['SenTedCruz'],retweet
ReeseJohn_,['TheSharpEdge1'],retweet
Jun-05,['EdKrassen'],tweet
DeadMonBernz,['HOMEBOY187_'],retweet
MollyaLaMode,['Bornabrit1'],retweet
LiNkS_Einherjar,['Mx_SinCorruptos'],retweet
dsdmikma,['lydiacachosi'],tweet
jconn217,['ConservativeTht'],retweet
escoces90,['urbanarson'],retweet
rain333333,['tedcruz'],tweet
AnnLemieux2,['tedcruz'],tweet
promosmom,['johncardillo'],tweet
LaurenSilva89,['HOMEBOY187_'],retweet
Chris_1791,['nypost'],tweet
CHaasAllpro,[],tweet
Chaponecto,[],tweet
Tazzaike,['ActualidadRT'],retweet
beto__34,"['monerorape', 'Milenio']",retweet
DiariodeCaracas,[],tweet
littlemuteboy,['ActualidadRT'],retweet
Fabiolucv,[],tweet
Radio_Zocalo,[],tweet
JamesCo69645981,"['ForHisGlory52', 'SenTedCruz']",retweet
Guchito_31,[],tweet
annispice,['Landslide1973'],retweet
gdlcolorado,['nbcnews'],tweet
Tazzaike,['ActualidadRT'],retweet
everian777,['ActualidadRT'],retweet
newyorkcityinfo,[],tweet
ZeeInTheMoment,['tedcruz'],tweet
Francis13019012,['Mx_SinCorruptos'],retweet
JGanos,['SenTedCruz'],retweet
GrnMtnFarm,['pebbles9010'],retweet
aurorab933,['GraafiaMM'],retweet
Erospi1314,['charoguerra'],retweet
ZeeInTheMoment,['tedcruz'],tweet
roidavidtweet,['Reuters'],tweet
faezrahaman,['CNN'],retweet
samfranfan,['SenTedCruz'],retweet
MarilynMeza21,['daniela_florezz'],retweet
JamesCo69645981,"['Sinnanizfirefey', '100percFED']",retweet
Bomboncito27201,['fisgonmonero'],retweet
kobayashimaru2,['PantherEyez7'],retweet
kurtb3il,"['jordanfish', 'Free_Ross']",retweet
FJFERNANDEZC,['HassNassar'],retweet
AngieNiv,[],tweet
OpenToListen,['EdKrassen'],tweet
goodtude,['tedcruz'],tweet
kw28cameroz,['ConservativeTht'],retweet
MyInfo58784897,['HassNassar'],retweet
FreedomCalling2,['TulpaOmega'],tweet
Demtears2019,[],tweet
madelmo419,['johncardillo'],tweet
FormerlyLidySam,['DiamondandSilk'],tweet
jojoblooms,['ChrisCuomo'],retweet
NinaWilsonMin,['SenTedCruz'],tweet
MadDogMargie,['Landslide1973'],retweet
gtatiana695,['HOMEBOY187_'],retweet
dave_uglem,['tedcruz'],tweet
edgarurielcasta,['Reuters'],tweet
AnorveRaul,[],tweet
gatiicoo82,['pirecao_99'],retweet
Demtears2019,['tedcruz'],tweet
Mexconsult,[],tweet
everian777,"['ActualidadRT', 'magdacoss']",retweet
whitelvers0n,['adamcbest'],retweet
HornMhorn,[],tweet
MindMakesMatter,"['jordanfish', 'Free_Ross']",retweet
Abogadossauflo,['AristeguiOnline'],retweet
america_trump,['PressSec'],retweet
HeWhoLovesWords,['bjcreigh'],retweet
TigredePuebla,"['yustedqueopina', 'FelipeCalderon']",retweet
LovToRideMyTrek,['gatewaypundit'],tweet
marcox9,['AntiTelevisaMx'],tweet
Chiclosaurio,['carolina_rocha_'],retweet
jmlg05,['RodStryker'],retweet
redyoshindo,['neryzord_1909'],retweet
rwrlar,['tedcruz'],tweet
AlbetoJess,[],tweet
hansonpt,['adamcbest'],retweet
sandyb2017,['elpais_inter'],retweet
yo_phx,['RagingGayCons'],retweet
D60Valdez,['Landslide1973'],retweet
notonwallstreet,"['jordanfish', 'Free_Ross']",retweet
EduardSaray,['CARLOSFMEJIA'],tweet
eeynouf,['eeynouf'],retweet
WRadioColombia,[],tweet
ChappelleNikki,['HOMEBOY187_'],retweet
BEMA38,[],tweet
sioxielegend,[],tweet
WantedSanders,['RealJamesWoods'],retweet
HumphreysHope,['Release_drugs'],retweet
revolvercruz,['fisgonmonero'],retweet
ErickCuapiax,['DeMemoria'],retweet
TheShermanTank7,['PressSec'],retweet
Sky_Lee_1,['Bornabrit1'],retweet
artworkshop,['latimes'],retweet
Tsotsoo_bi,['RollingStone'],retweet
jhgrn59,['SenTedCruz'],tweet
JosueAristi,"['monerorape', 'Milenio']",retweet
p2dog90,['tedcruz'],tweet
TheShermanTank7,['charliekirk11'],retweet
mikes_booh,['pleasesaveour'],tweet
americanpride52,['BobBrinson1'],retweet
EcceCoru,"['monerorape', 'Milenio']",retweet
MKMMAcarols,"['wvufanagent99a', 'SenTedCruz']",tweet
NoticieroUniv,[],tweet
ndiazw,['ElyangelicaNews'],retweet
Wmccall18,"['RodStryker', 'tedcruz']",tweet
JuanmTorresr,['fisgonmonero'],retweet
garogalvan,['DiegoPetersen'],retweet
annabmaes,[],tweet
p2dog90,['tedcruz'],tweet
valjrz,"['monerorape', 'Milenio']",retweet
Robioneck,['Robioneck'],retweet
Jaysims27,['EdKrassen'],tweet
leonciobatista2,"['SIN24Horas', 'ColorVisionC9']",tweet
jaarontaa,['_brandoc'],retweet
CarmenConnects,['justinjm1'],retweet
maria_giavanna,['tedcruz'],tweet
PaceyBaum6,['SenTedCruz'],retweet
NursenikC,['PressSec'],retweet
carmenluciazg,"['juane_ue', 'JEP_Colombia']",retweet
TigreCharr0,"['JuanIZavala', 'FelipeCalderon']",tweet
HUGOABONIFACIO,['GustOlmos'],retweet
ramirezare167,['c4jimenez'],retweet
escaparate_oax,['JoseCardenas1'],retweet
antloewenstein,['alanfeuer'],tweet
DavilaAurelio,['MGallo_EU'],retweet
GONAGUI9,['callodehacha'],retweet
Susanrhean,['charliekirk11'],retweet
01ART_LOVE,['politicomx'],retweet
ina_tamara,['nytimeses'],retweet
SachaVoski,"['SwampysGhost', 'POTUS']",tweet
CultistCorasahn,['Dallasinformer'],retweet
Shawnforward13,['tedcruz'],tweet
suzanne23208566,['DGPurser'],retweet
Car30907971John,"['SenTedCruz', 'dail']",retweet
Paz17Victor,['PaisaTweets_'],retweet
